# number, position 1[micrometer], ideal position 1 [micrometer] 
633, 4247.37089999999989, 4247.37900000011541
634, 4247.16389999999956, 4247.17900000011559
635, 4246.97069999999985, 4246.97900000011578
636, 4246.77750000000015, 4246.77900000011596
637, 4246.57049999999981, 4246.57900000011614
638, 4246.37039999999979, 4246.37900000011632
639, 4246.17029999999977, 4246.1790000001165
640, 4245.97019999999975, 4245.97900000011668
641, 4245.77009999999973, 4245.77900000011687
642, 4245.56999999999971, 4245.57900000011705
643, 4245.38370000000032, 4245.37900000011723
644, 4245.16979999999967, 4245.17900000011741
645, 4244.96969999999965, 4244.97900000011759
646, 4244.76959999999963, 4244.77900000011778
647, 4244.56949999999961, 4244.57900000011796
648, 4244.36939999999959, 4244.37900000011814
649, 4244.16240000000016, 4244.17900000011832
650, 4243.97609999999986, 4243.9790000001185
651, 4243.77599999999984, 4243.77900000011869
652, 4243.56899999999951, 4243.57900000011887
653, 4243.3757999999998, 4243.37900000011905
654, 4243.16880000000037, 4243.17900000011923
655, 4242.96870000000035, 4242.97900000011941
656, 4242.76860000000033, 4242.77900000011959
657, 4242.58230000000003, 4242.57900000011978
658, 4242.3752999999997, 4242.37900000011996
659, 4242.17519999999968, 4242.17900000012014
660, 4241.98199999999997, 4241.97900000012032
661, 4241.77499999999964, 4241.7790000001205
662, 4241.58179999999993, 4241.57900000012069
663, 4241.36790000000019, 4241.37900000012087
664, 4241.18159999999989, 4241.17900000012105
665, 4240.98149999999987, 4240.97900000012123
666, 4240.76760000000013, 4240.77900000012141
667, 4240.57439999999951, 4240.5790000001216
668, 4240.37429999999949, 4240.37900000012178
669, 4240.17420000000038, 4240.17900000012196
670, 4239.96720000000005, 4239.97900000012214
671, 4239.78780000000006, 4239.77900000012232
672, 4239.58079999999973, 4239.57900000012251
673, 4239.3738000000003, 4239.37900000012269
674, 4239.18059999999969, 4239.17900000012287
675, 4238.96669999999995, 4238.97900000012305
676, 4238.77350000000024, 4238.77900000012323
677, 4238.56649999999991, 4238.57900000012341
678, 4238.3801999999996, 4238.3790000001236
679, 4238.17320000000018, 4238.17900000012378
680, 4237.97310000000016, 4237.97900000012396
681, 4237.77300000000014, 4237.77900000012414
682, 4237.57979999999952, 4237.57900000012432
683, 4237.3728000000001, 4237.37900000012451
684, 4237.17270000000008, 4237.17900000012469
685, 4236.97260000000006, 4236.97900000012487
686, 4236.77940000000035, 4236.77900000012505
687, 4236.5654999999997, 4236.57900000012523
688, 4236.3723, 4236.37900000012542
689, 4236.17219999999998, 4236.1790000001256
690, 4235.97209999999995, 4235.97900000012578
691, 4235.77199999999993, 4235.77900000012596
692, 4235.57189999999991, 4235.57900000012614
693, 4235.39249999999993, 4235.37900000012633
694, 4235.15790000000015, 4235.17900000012651
695, 4234.98539999999957, 4234.97900000012669
696, 4234.76459999999952, 4234.77900000012687
697, 4234.57139999999981, 4234.57900000012705
698, 4234.35750000000007, 4234.37900000012723
699, 4234.17810000000009, 4234.17900000012742
700, 4233.97800000000007, 4233.9790000001276
701, 4233.77099999999973, 4233.77900000012778
702, 4233.57089999999971, 4233.57900000012796
703, 4233.38460000000032, 4233.37900000012814
704, 4233.16380000000026, 4233.17900000012833
705, 4232.97059999999965, 4232.97900000012851
706, 4232.77049999999963, 4232.77900000012869
707, 4232.58420000000024, 4232.57900000012887
708, 4232.36340000000018, 4232.37900000012905
709, 4232.17019999999957, 4232.17900000012924
710, 4231.97009999999955, 4231.97900000012942
711, 4231.76999999999953, 4231.7790000001296
712, 4231.5630000000001, 4231.57900000012978
713, 4231.3766999999998, 4231.37900000012996
714, 4231.18350000000009, 4231.17900000013015
715, 4230.96960000000036, 4230.97900000013033
716, 4230.76950000000033, 4230.77900000013051
717, 4230.56940000000031, 4230.57900000013069
718, 4230.36930000000029, 4230.37900000013087
719, 4230.16229999999996, 4230.17900000013105
720, 4229.96910000000025, 4229.97900000013124
721, 4229.77589999999964, 4229.77900000013142
722, 4229.56890000000021, 4229.5790000001316
723, 4229.36880000000019, 4229.37900000013178
724, 4229.16870000000017, 4229.17900000013196
725, 4228.98239999999987, 4228.97900000013215
726, 4228.76850000000013, 4228.77900000013233
727, 4228.57529999999952, 4228.57900000013251
728, 4228.38209999999981, 4228.37900000013269
729, 4228.17509999999947, 4228.17900000013287
730, 4227.98189999999977, 4227.97900000013306
731, 4227.77490000000034, 4227.77900000013324
732, 4227.57480000000032, 4227.57900000013342
733, 4227.3747000000003, 4227.3790000001336
734, 4227.17460000000028, 4227.17900000013378
735, 4226.98829999999998, 4226.97900000013396
736, 4226.77440000000024, 4226.77900000013415
737, 4226.57430000000022, 4226.57900000013433
738, 4226.3742000000002, 4226.37900000013451
739, 4226.17410000000018, 4226.17900000013469
740, 4225.96709999999985, 4225.97900000013487
741, 4225.76699999999983, 4225.77900000013506
742, 4225.58069999999952, 4225.57900000013524
743, 4225.3737000000001, 4225.37900000013542
744, 4225.17360000000008, 4225.1790000001356
745, 4224.97350000000006, 4224.97900000013578
746, 4224.77340000000004, 4224.77900000013597
747, 4224.57330000000002, 4224.57900000013615
748, 4224.3732, 4224.37900000013633
749, 4224.18000000000029, 4224.17900000013651
750, 4223.97299999999996, 4223.97900000013669
751, 4223.77289999999994, 4223.77900000013688
752, 4223.57279999999992, 4223.57900000013706
753, 4223.3726999999999, 4223.37900000013724
754, 4223.17259999999987, 4223.17900000013742
755, 4222.96559999999954, 4222.9790000001376
756, 4222.78619999999955, 4222.77900000013778
757, 4222.57920000000013, 4222.57900000013797
758, 4222.37219999999979, 4222.37900000013815
759, 4222.17209999999977, 4222.17900000013833
760, 4221.97199999999975, 4221.97900000013851
761, 4221.77189999999973, 4221.77900000013869
762, 4221.57179999999971, 4221.57900000013888
763, 4221.37860000000001, 4221.37900000013906
764, 4221.17159999999967, 4221.17900000013924
765, 4220.97149999999965, 4220.97900000013942
766, 4220.77139999999963, 4220.7790000001396
767, 4220.57129999999961, 4220.57900000013979
768, 4220.37119999999959, 4220.37900000013997
769, 4220.17799999999988, 4220.17900000014015
770, 4219.97789999999986, 4219.97900000014033
771, 4219.77089999999953, 4219.77900000014051
772, 4219.57079999999951, 4219.5790000001407
773, 4219.37069999999949, 4219.37900000014088
774, 4219.17060000000038, 4219.17900000014106
775, 4218.97050000000036, 4218.97900000014124
776, 4218.76350000000002, 4218.77900000014142
777, 4218.57719999999972, 4218.5790000001416
778, 4218.3770999999997, 4218.37900000014179
779, 4218.17010000000028, 4218.17900000014197
780, 4217.97000000000025, 4217.97900000014215
781, 4217.77679999999964, 4217.77900000014233
782, 4217.56980000000021, 4217.57900000014251
783, 4217.36279999999988, 4217.3790000001427
784, 4217.17649999999958, 4217.17900000014288
785, 4216.97639999999956, 4216.97900000014306
786, 4216.76940000000013, 4216.77900000014324
787, 4216.57619999999952, 4216.57900000014342
788, 4216.36920000000009, 4216.37900000014361
789, 4216.16910000000007, 4216.17900000014379
790, 4215.96209999999974, 4215.97900000014397
791, 4215.77580000000034, 4215.77900000014415
792, 4215.57570000000032, 4215.57900000014433
793, 4215.36179999999968, 4215.37900000014452
794, 4215.17550000000028, 4215.1790000001447
795, 4214.97540000000026, 4214.97900000014488
796, 4214.77530000000024, 4214.77900000014506
797, 4214.56829999999991, 4214.57900000014524
798, 4214.38199999999961, 4214.37900000014542
799, 4214.18189999999959, 4214.17900000014561
800, 4213.97490000000016, 4213.97900000014579
801, 4213.78169999999955, 4213.77900000014597
802, 4213.57470000000012, 4213.57900000014615
803, 4213.3746000000001, 4213.37900000014633
804, 4213.16759999999977, 4213.17900000014652
805, 4212.97440000000006, 4212.9790000001467
806, 4212.78120000000035, 4212.77900000014688
807, 4212.57420000000002, 4212.57900000014706
808, 4212.3741, 4212.37900000014724
809, 4212.17399999999998, 4212.17900000014743
810, 4211.98080000000027, 4211.97900000014761
811, 4211.77379999999994, 4211.77900000014779
812, 4211.58060000000023, 4211.57900000014797
813, 4211.38050000000021, 4211.37900000014815
814, 4211.16659999999956, 4211.17900000014833
815, 4210.97339999999986, 4210.97900000014852
816, 4210.76639999999952, 4210.7790000001487
817, 4210.57319999999982, 4210.57900000014888
818, 4210.36619999999948, 4210.37900000014906
819, 4210.17299999999977, 4210.17900000014924
820, 4209.99359999999979, 4209.97900000014943
821, 4209.77279999999973, 4209.77900000014961
822, 4209.57269999999971, 4209.57900000014979
823, 4209.37259999999969, 4209.37900000014997
824, 4209.17249999999967, 4209.17900000015015
825, 4208.96550000000025, 4208.97900000015034
826, 4208.77229999999963, 4208.77900000015052
827, 4208.57909999999993, 4208.5790000001507
828, 4208.37209999999959, 4208.37900000015088
829, 4208.17199999999957, 4208.17900000015106
830, 4207.97189999999955, 4207.97900000015125
831, 4207.77179999999953, 4207.77900000015143
832, 4207.57169999999951, 4207.57900000015161
833, 4207.37159999999949, 4207.37900000015179
834, 4207.1853000000001, 4207.17900000015197
835, 4206.96450000000004, 4206.97900000015215
836, 4206.77819999999974, 4206.77900000015234
837, 4206.5643, 4206.57900000015252
838, 4206.38490000000002, 4206.3790000001527
839, 4206.15030000000024, 4206.17900000015288
840, 4205.97779999999966, 4205.97900000015306
841, 4205.77769999999964, 4205.77900000015325
842, 4205.57070000000022, 4205.57900000015343
843, 4205.37060000000019, 4205.37900000015361
844, 4205.17050000000017, 4205.17900000015379
845, 4204.97040000000015, 4204.97900000015397
846, 4204.76339999999982, 4204.77900000015416
847, 4204.57020000000011, 4204.57900000015434
848, 4204.39769999999953, 4204.37900000015452
849, 4204.14930000000004, 4204.1790000001547
850, 4203.97680000000037, 4203.97900000015488
851, 4203.76289999999972, 4203.77900000015507
852, 4203.57660000000033, 4203.57900000015525
853, 4203.36959999999999, 4203.37900000015543
854, 4203.16949999999997, 4203.17900000015561
855, 4202.98319999999967, 4202.97900000015579
856, 4202.76929999999993, 4202.77900000015597
857, 4202.56919999999991, 4202.57900000015616
858, 4202.36909999999989, 4202.37900000015634
859, 4202.16209999999955, 4202.17900000015652
860, 4201.96889999999985, 4201.9790000001567
861, 4201.76189999999951, 4201.77900000015688
862, 4201.57560000000012, 4201.57900000015707
863, 4201.38239999999951, 4201.37900000015725
864, 4201.17540000000008, 4201.17900000015743
865, 4200.98220000000038, 4200.97900000015761
866, 4200.77520000000004, 4200.77900000015779
867, 4200.57510000000002, 4200.57900000015798
868, 4200.36809999999969, 4200.37900000015816
869, 4200.18180000000029, 4200.17900000015834
870, 4199.96789999999964, 4199.97900000015852
871, 4199.77469999999994, 4199.7790000001587
872, 4199.57459999999992, 4199.57900000015889
873, 4199.3744999999999, 4199.37900000015907
874, 4199.18130000000019, 4199.17900000015925
875, 4198.97429999999986, 4198.97900000015943
876, 4198.77419999999984, 4198.77900000015961
877, 4198.58100000000013, 4198.57900000015979
878, 4198.36709999999948, 4198.37900000015998
879, 4198.18080000000009, 4198.17900000016016
880, 4197.96000000000004, 4197.97900000016034
881, 4197.77369999999974, 4197.77900000016052
882, 4197.56670000000031, 4197.5790000001607
883, 4197.38730000000032, 4197.37900000016089
884, 4197.1872000000003, 4197.17900000016107
885, 4196.98019999999997, 4196.97900000016125
886, 4196.76630000000023, 4196.77900000016143
887, 4196.57999999999993, 4196.57900000016161
888, 4196.36610000000019, 4196.3790000001618
889, 4196.16600000000017, 4196.17900000016198
890, 4195.97279999999955, 4195.97900000016216
891, 4195.78650000000016, 4195.77900000016234
892, 4195.57259999999951, 4195.57900000016252
893, 4195.37249999999949, 4195.3790000001627
894, 4195.17240000000038, 4195.17900000016289
895, 4194.97230000000036, 4194.97900000016307
896, 4194.76530000000002, 4194.77900000016325
897, 4194.58590000000004, 4194.57900000016343
898, 4194.3720000000003, 4194.37900000016361
899, 4194.17190000000028, 4194.1790000001638
900, 4193.96489999999994, 4193.97900000016398
901, 4193.77170000000024, 4193.77900000016416
902, 4193.57160000000022, 4193.57900000016434
903, 4193.36459999999988, 4193.37900000016452
904, 4193.17140000000018, 4193.17900000016471
905, 4192.97819999999956, 4192.97900000016489
906, 4192.77120000000014, 4192.77900000016507
907, 4192.57799999999952, 4192.57900000016525
908, 4192.37100000000009, 4192.37900000016543
909, 4192.17090000000007, 4192.17900000016562
910, 4191.96389999999974, 4191.9790000001658
911, 4191.77070000000003, 4191.77900000016598
912, 4191.57750000000033, 4191.57900000016616
913, 4191.37049999999999, 4191.37900000016634
914, 4191.17039999999997, 4191.17900000016652
915, 4190.97029999999995, 4190.97900000016671
916, 4190.77710000000025, 4190.77900000016689
917, 4190.57009999999991, 4190.57900000016707
918, 4190.37690000000021, 4190.37900000016725
919, 4190.17680000000018, 4190.17900000016743
920, 4189.96289999999954, 4189.97900000016762
921, 4189.76969999999983, 4189.7790000001678
922, 4189.56959999999981, 4189.57900000016798
923, 4189.36949999999979, 4189.37900000016816
924, 4189.16250000000036, 4189.17900000016834
925, 4188.96929999999975, 4188.97900000016853
926, 4188.78989999999976, 4188.77900000016871
927, 4188.56909999999971, 4188.57900000016889
928, 4188.36899999999969, 4188.37900000016907
929, 4188.16889999999967, 4188.17900000016925
930, 4187.96879999999965, 4187.97900000016944
931, 4187.76180000000022, 4187.77900000016962
932, 4187.57549999999992, 4187.5790000001698
933, 4187.38919999999962, 4187.37900000016998
934, 4187.17529999999988, 4187.17900000017016
935, 4186.97519999999986, 4186.97900000017034
936, 4186.78200000000015, 4186.77900000017053
937, 4186.57499999999982, 4186.57900000017071
938, 4186.3748999999998, 4186.37900000017089
939, 4186.17479999999978, 4186.17900000017107
940, 4185.98849999999948, 4185.97900000017125
941, 4185.76770000000033, 4185.77900000017144
942, 4185.57449999999972, 4185.57900000017162
943, 4185.3743999999997, 4185.3790000001718
944, 4185.17429999999968, 4185.17900000017198
945, 4184.97419999999966, 4184.97900000017216
946, 4184.77409999999963, 4184.77900000017235
947, 4184.58780000000024, 4184.57900000017253
948, 4184.36700000000019, 4184.37900000017271
949, 4184.17379999999957, 4184.17900000017289
950, 4183.97369999999955, 4183.97900000017307
951, 4183.78049999999985, 4183.77900000017326
952, 4183.56660000000011, 4183.57900000017344
953, 4183.37339999999949, 4183.37900000017362
954, 4183.18019999999979, 4183.1790000001738
955, 4182.98009999999977, 4182.97900000017398
956, 4182.77310000000034, 4182.77900000017416
957, 4182.56610000000001, 4182.57900000017435
958, 4182.3729000000003, 4182.37900000017453
959, 4182.17280000000028, 4182.17900000017471
960, 4181.97270000000026, 4181.97900000017489
961, 4181.78639999999996, 4181.77900000017507
962, 4181.57250000000022, 4181.57900000017526
963, 4181.3724000000002, 4181.37900000017544
964, 4181.17230000000018, 4181.17900000017562
965, 4180.97220000000016, 4180.9790000001758
966, 4180.76519999999982, 4180.77900000017598
967, 4180.5650999999998, 4180.57900000017617
968, 4180.3787999999995, 4180.37900000017635
969, 4180.17869999999948, 4180.17900000017653
970, 4179.97170000000006, 4179.97900000017671
971, 4179.77160000000003, 4179.77900000017689
972, 4179.57150000000001, 4179.57900000017707
973, 4179.37139999999999, 4179.37900000017726
974, 4179.17129999999997, 4179.17900000017744
975, 4178.97810000000027, 4178.97900000017762
976, 4178.77109999999993, 4178.7790000001778
977, 4178.57099999999991, 4178.57900000017798
978, 4178.37089999999989, 4178.37900000017817
979, 4178.17079999999987, 4178.17900000017835
980, 4177.97069999999985, 4177.97900000017853
981, 4177.77059999999983, 4177.77900000017871
982, 4177.58429999999953, 4177.57900000017889
983, 4177.37039999999979, 4177.37900000017908
984, 4177.17029999999977, 4177.17900000017926
985, 4176.97019999999975, 4176.97900000017944
986, 4176.77009999999973, 4176.77900000017962
987, 4176.56999999999971, 4176.5790000001798
988, 4176.36300000000028, 4176.37900000017999
989, 4176.17669999999998, 4176.17900000018017
990, 4175.97659999999996, 4175.97900000018035
991, 4175.76959999999963, 4175.77900000018053
992, 4175.56949999999961, 4175.57900000018071
993, 4175.38320000000022, 4175.37900000018089
994, 4175.16240000000016, 4175.17900000018108
995, 4174.96230000000014, 4174.97900000018126
996, 4174.76909999999953, 4174.77900000018144
997, 4174.57589999999982, 4174.57900000018162
998, 4174.36889999999948, 4174.3790000001818
999, 4174.16880000000037, 4174.17900000018199
1000, 4173.97559999999976, 4173.97900000018217
