#! time [s],	camera1/temperature_degC,	laser1/line1/measured_power,	laser1/line1/set_power,	laser2/line1/measured_power,	laser2/line1/set_power,	stagex/position,	stagex/velocity,	stagey/position,	stagey/velocity,	stagez/position,	stagez/velocity,	transmission/line1/measured_power,	transmission/line1/set_power
281.897,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
282.485,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
283.084,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
283.681,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
284.268,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
284.88,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
285.469,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
286.067,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
286.663,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
287.272,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
287.861,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
288.449,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
289.054,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
289.652,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
290.273,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
290.883,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
291.467,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
292.072,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
292.663,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
293.272,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
293.862,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
294.447,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
295.053,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
295.643,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
296.264,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
296.868,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
297.47,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
298.028,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
298.581,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
299.142,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
299.697,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
300.251,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
300.814,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
301.368,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
301.925,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
302.491,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
303.042,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
303.609,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
304.153,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
304.756,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
305.309,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
305.864,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
306.423,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
307.02,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
307.572,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
308.144,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
308.688,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
309.247,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
309.804,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
310.363,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
310.924,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
311.511,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
312.067,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
312.639,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
313.188,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
313.791,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
314.339,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
314.897,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
315.461,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
316.018,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
316.57,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
317.124,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
317.682,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
318.29,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
318.832,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
319.391,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
319.953,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
320.508,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
321.064,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
321.622,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
322.181,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
322.782,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
323.328,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
323.897,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
324.447,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
325.041,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
325.635,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
326.191,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
326.794,	-77.949,	25.1,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
327.347,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
327.91,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
328.497,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
329.061,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
329.612,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
330.181,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
330.784,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
331.372,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
331.922,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
332.523,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
333.08,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
333.657,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
334.237,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
334.784,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
335.344,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
335.903,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
336.461,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
337.065,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
337.614,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
338.164,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
338.733,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
339.281,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
339.849,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
340.394,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
340.954,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
341.561,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
342.108,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
342.66,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
343.226,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
343.833,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
344.423,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
344.971,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
345.561,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
346.133,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
346.682,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
347.286,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
347.864,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
348.437,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
349.029,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
349.587,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
350.154,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
350.738,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
351.3,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
351.856,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
352.414,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
352.971,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
353.563,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
354.124,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
354.689,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
355.291,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
355.882,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
356.467,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
357.062,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
357.627,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
358.214,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
358.818,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
359.408,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
359.972,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
360.571,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
361.183,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
361.764,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
362.352,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
362.914,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
363.513,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
364.123,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
364.707,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
365.292,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
365.854,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
366.465,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
367.076,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
367.648,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
368.237,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
368.839,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
369.43,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
370.037,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
370.621,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
371.216,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
371.822,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
372.412,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
373.022,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
373.603,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
374.19,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
374.767,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
375.363,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
375.975,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
376.581,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
377.176,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
377.778,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
378.371,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
378.98,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
379.602,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
380.197,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
380.801,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
381.39,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
382.008,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
382.587,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
383.181,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
383.773,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
384.373,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
384.982,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
385.603,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
386.201,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
386.793,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
387.385,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
388.003,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
388.583,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
389.189,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
389.773,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
390.368,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
390.983,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
391.603,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
392.207,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
392.795,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
393.41,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
394.007,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
394.641,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
395.227,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
395.851,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
396.457,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
397.074,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
397.638,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
398.247,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
398.874,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
399.475,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
400.071,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
400.654,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
401.218,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
401.778,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
402.346,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
402.882,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
403.45,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
404.011,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
404.563,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
405.124,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
405.678,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
406.233,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
406.841,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
407.385,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
407.954,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
408.51,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
409.102,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
409.681,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
410.253,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
410.846,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
411.403,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
411.962,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
412.521,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
413.076,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
413.635,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
414.207,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
414.778,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
415.352,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
415.902,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
416.457,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
417.049,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
417.61,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
418.173,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
418.722,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
419.281,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
419.869,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
420.435,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
421.001,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
421.601,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
422.144,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
422.713,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
423.26,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
423.858,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
424.419,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
424.971,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
425.538,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
426.124,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
426.714,	-77.949,	25,	25,	25,	25,	-255.514,	0,	2316.25,	0,	-447.444,	0,	0,	356
